url,slug,completeness_pct,fields_filled,fields_total,fields_empty,summary_words,technical_words,how_to_open_words,how_to_convert_words,total_words
/filetypes/qmbl/,qmbl,50.0,6,12,6,13,64,0,0,77
/filetypes/qmg/,qmg,50.0,6,12,6,13,58,0,0,71
/filetypes/qmk/,qmk,50.0,6,12,6,13,7,0,0,20
/filetypes/qml/,qml,50.0,6,12,6,13,58,0,0,71
/filetypes/qmtf/,qmtf,50.0,6,12,6,13,69,0,0,82
/filetypes/qpb/,qpb,50.0,6,12,6,13,64,0,0,77
/filetypes/qph/,qph,50.0,6,12,6,13,34,0,0,47
/filetypes/qpt/,qpt,50.0,6,12,6,13,15,0,0,28
/filetypes/qrc/,qrc,50.0,6,12,6,13,45,0,0,58
/filetypes/qrm/,qrm,50.0,6,12,6,13,27,0,0,40
/filetypes/qrmx/,qrmx,50.0,6,12,6,13,90,0,0,103
/filetypes/qrp/,qrp,50.0,6,12,6,13,60,0,0,73
/filetypes/qs/,qs,50.0,6,12,6,13,29,0,0,42
/filetypes/qsd/,qsd,50.0,6,12,6,13,10,0,0,23
/filetypes/qsf/,qsf,50.0,6,12,6,13,9,0,0,22
/filetypes/qss/,qss,50.0,6,12,6,13,54,0,0,67
/filetypes/qsv/,qsv,50.0,6,12,6,13,43,0,0,56
/filetypes/qtch/,qtch,50.0,6,12,6,13,24,0,0,37
/filetypes/qti/,qti,50.0,6,12,6,13,9,0,0,22
/filetypes/qtindex/,qtindex,50.0,6,12,6,13,14,0,0,27
/filetypes/qtpxcomposition/,qtpxcomposition,50.0,6,12,6,13,107,0,0,120
/filetypes/qtr/,qtr,50.0,6,12,6,13,18,0,0,31
/filetypes/qtx/,qtx,50.0,6,12,6,13,35,0,0,48
/filetypes/qtz/,qtz,50.0,6,12,6,13,42,0,0,55
/filetypes/qualsoftcode/,qualsoftcode,50.0,6,12,6,13,49,0,0,62
/filetypes/quicken2015/,quicken2015,50.0,6,12,6,13,49,0,0,62
/filetypes/quicken2015backup/,quicken2015backup,50.0,6,12,6,13,36,0,0,49
/filetypes/quicken2016/,quicken2016,50.0,6,12,6,13,83,0,0,96
/filetypes/quicken2016backup/,quicken2016backup,50.0,6,12,6,13,86,0,0,99
/filetypes/quicken2017/,quicken2017,50.0,6,12,6,13,91,0,0,104
/filetypes/quicken2017backup/,quicken2017backup,50.0,6,12,6,13,77,0,0,90
/filetypes/quickenbackup/,quickenbackup,50.0,6,12,6,13,14,0,0,27
/filetypes/quickendata/,quickendata,50.0,6,12,6,13,14,0,0,27
/filetypes/quiz/,quiz,50.0,6,12,6,13,20,0,0,33
/filetypes/quox/,quox,50.0,6,12,6,13,32,0,0,45
/filetypes/qvd/,qvd,50.0,6,12,6,13,65,0,0,78
/filetypes/qvf/,qvf,50.0,6,12,6,13,125,0,0,138
/filetypes/qvm/,qvm,50.0,6,12,6,13,8,0,0,21
/filetypes/qvp/,qvp,50.0,6,12,6,13,17,0,0,30
/filetypes/qvpp/,qvpp,50.0,6,12,6,13,9,0,0,22
/filetypes/qvt/,qvt,50.0,6,12,6,13,28,0,0,41
/filetypes/qx/,qx,50.0,6,12,6,13,33,0,0,46
/filetypes/qxb/,qxb,50.0,6,12,6,13,20,0,0,33
/filetypes/qxd/,qxd,50.0,6,12,6,13,27,0,0,40
/filetypes/qxf/,qxf,50.0,6,12,6,13,68,0,0,81
/filetypes/qxl/,qxl,50.0,6,12,6,13,25,0,0,38
/filetypes/qxw/,qxw,50.0,6,12,6,13,102,0,0,115
/filetypes/r/,r,50.0,6,12,6,13,115,0,0,128
/filetypes/r0/,r0,50.0,6,12,6,13,19,0,0,32
/filetypes/r00/,r00,50.0,6,12,6,13,25,0,0,38
/filetypes/r01/,r01,50.0,6,12,6,13,39,0,0,52
/filetypes/r04/,r04,50.0,6,12,6,13,25,0,0,38
/filetypes/r1/,r1,50.0,6,12,6,13,13,0,0,26
/filetypes/r21/,r21,50.0,6,12,6,13,30,0,0,43
/filetypes/r30/,r30,50.0,6,12,6,13,100,0,0,113
/filetypes/r3d/,r3d,50.0,6,12,6,13,45,0,0,58
/filetypes/r3proj/,r3proj,50.0,6,12,6,13,175,0,0,188
/filetypes/rad/,rad,50.0,6,12,6,13,24,0,0,37
/filetypes/radiumkey2/,radiumkey2,50.0,6,12,6,13,5,0,0,18
/filetypes/radq/,radq,50.0,6,12,6,13,23,0,0,36
/filetypes/rap/,rap,50.0,6,12,6,13,101,0,0,114
/filetypes/ras/,ras,50.0,6,12,6,13,31,0,0,44
/filetypes/raskinlicense/,raskinlicense,50.0,6,12,6,13,21,0,0,34
/filetypes/rat/,rat,50.0,6,12,6,13,75,0,0,88
/filetypes/ratdvd/,ratdvd,50.0,6,12,6,13,15,0,0,28
/filetypes/rav/,rav,50.0,6,12,6,13,40,0,0,53
/filetypes/ravi/,ravi,50.0,6,12,6,13,112,0,0,125
/filetypes/rax/,rax,50.0,6,12,6,13,21,0,0,34
/filetypes/ray/,ray,50.0,6,12,6,13,52,0,0,65
/filetypes/rb/,rb,50.0,6,12,6,13,27,0,0,40
/filetypes/rb4/,rb4,50.0,6,12,6,13,36,0,0,49
/filetypes/rbc/,rbc,50.0,6,12,6,13,10,0,0,23
/filetypes/rbf/,rbf,50.0,6,12,6,13,160,0,0,173
/filetypes/rbj/,rbj,50.0,6,12,6,13,30,0,0,43
/filetypes/rbk/,rbk,50.0,6,12,6,13,85,0,0,98
/filetypes/rbm/,rbm,50.0,6,12,6,13,67,0,0,80
/filetypes/rbp/,rbp,50.0,6,12,6,13,48,0,0,61
/filetypes/rbs/,rbs,50.0,6,12,6,13,22,0,0,35
/filetypes/rbt/,rbt,50.0,6,12,6,13,11,0,0,24
/filetypes/rbvcp/,rbvcp,50.0,6,12,6,13,23,0,0,36
/filetypes/rbw/,rbw,50.0,6,12,6,13,58,0,0,71
/filetypes/rbx/,rbx,50.0,6,12,6,13,18,0,0,31
/filetypes/rbxlx/,rbxlx,50.0,6,12,6,13,74,0,0,87
/filetypes/rbxm/,rbxm,50.0,6,12,6,13,79,0,0,92
/filetypes/rbxmx/,rbxmx,50.0,6,12,6,13,44,0,0,57
/filetypes/rbxs/,rbxs,50.0,6,12,6,13,38,0,0,51
/filetypes/rc1/,rc1,50.0,6,12,6,13,9,0,0,22
/filetypes/rc2/,rc2,50.0,6,12,6,13,26,0,0,39
/filetypes/rcc/,rcc,50.0,6,12,6,13,72,0,0,85
/filetypes/rcd/,rcd,50.0,6,12,6,13,59,0,0,72
/filetypes/rcg/,rcg,50.0,6,12,6,13,26,0,0,39
/filetypes/rcl/,rcl,50.0,6,12,6,13,7,0,0,20
/filetypes/rco/,rco,50.0,6,12,6,13,31,0,0,44
/filetypes/rcproject/,rcproject,50.0,6,12,6,13,146,0,0,159
/filetypes/rcrec/,rcrec,50.0,6,12,6,13,83,0,0,96
/filetypes/rcs/,rcs,50.0,6,12,6,13,17,0,0,30
/filetypes/rct/,rct,50.0,6,12,6,13,28,0,0,41
/filetypes/rctd/,rctd,50.0,6,12,6,13,93,0,0,106
/filetypes/rcut/,rcut,50.0,6,12,6,13,49,0,0,62
/filetypes/rcv/,rcv,50.0,6,12,6,13,325,0,0,338
/filetypes/rcy/,rcy,50.0,6,12,6,13,20,0,0,33
/filetypes/rdata/,rdata,50.0,6,12,6,13,72,0,0,85
/filetypes/rdb/,rdb,50.0,6,12,6,13,14,0,0,27
/filetypes/rdc/,rdc,50.0,6,12,6,13,33,0,0,46
/filetypes/rdf/,rdf,50.0,6,12,6,13,20,0,0,33
/filetypes/rdg/,rdg,50.0,6,12,6,13,13,0,0,26
/filetypes/rdi/,rdi,50.0,6,12,6,13,42,0,0,55
/filetypes/rdl/,rdl,50.0,6,12,6,13,21,0,0,34
/filetypes/rdlc/,rdlc,50.0,6,12,6,13,26,0,0,39
/filetypes/rdlx/,rdlx,50.0,6,12,6,13,40,0,0,53
/filetypes/rdoc/,rdoc,50.0,6,12,6,13,40,0,0,53
/filetypes/rdoc_options/,rdoc_options,50.0,6,12,6,13,28,0,0,41
/filetypes/rdp/,rdp,50.0,6,12,6,13,36,0,0,49
/filetypes/rdr/,rdr,50.0,6,12,6,13,54,0,0,67
/filetypes/rds/,rds,50.0,6,12,6,13,35,0,0,48
/filetypes/rdw/,rdw,50.0,6,12,6,13,38,0,0,51
/filetypes/rdx/,rdx,50.0,6,12,6,13,19,0,0,32
/filetypes/reality/,reality,50.0,6,12,6,13,198,0,0,211
/filetypes/reb/,reb,50.0,6,12,6,13,25,0,0,38
/filetypes/record/,record,50.0,6,12,6,13,14,0,0,27
/filetypes/redif/,redif,50.0,6,12,6,13,122,0,0,135
/filetypes/redir/,redir,50.0,6,12,6,13,19,0,0,32
/filetypes/ref/,ref,50.0,6,12,6,13,15,0,0,28
/filetypes/reference/,reference,50.0,6,12,6,13,57,0,0,70
/filetypes/refresh/,refresh,50.0,6,12,6,13,44,0,0,57
/filetypes/reg/,reg,50.0,6,12,6,13,88,0,0,101
/filetypes/reglnk/,reglnk,50.0,6,12,6,13,161,0,0,174
/filetypes/regtrans-ms/,regtrans-ms,50.0,6,12,6,13,22,0,0,35
/filetypes/reloc/,reloc,50.0,6,12,6,13,55,0,0,68
/filetypes/rels/,rels,50.0,6,12,6,13,124,0,0,137
/filetypes/rep/,rep,50.0,6,12,6,13,45,0,0,58
/filetypes/replay/,replay,50.0,6,12,6,13,86,0,0,99
/filetypes/req/,req,50.0,6,12,6,13,43,0,0,56
/filetypes/res/,res,50.0,6,12,6,13,209,0,0,222
/filetypes/resjson/,resjson,50.0,6,12,6,13,42,0,0,55
/filetypes/resmoncfg/,resmoncfg,50.0,6,12,6,13,18,0,0,31
/filetypes/resources/,resources,50.0,6,12,6,13,52,0,0,65
/filetypes/ress/,ress,50.0,6,12,6,13,70,0,0,83
/filetypes/resw/,resw,50.0,6,12,6,13,21,0,0,34
/filetypes/ret/,ret,50.0,6,12,6,13,45,0,0,58
/filetypes/rev/,rev,50.0,6,12,6,13,23,0,0,36
/filetypes/rexx/,rexx,50.0,6,12,6,13,29,0,0,42
/filetypes/rfc/,rfc,50.0,6,12,6,13,150,0,0,163
/filetypes/rfd/,rfd,50.0,6,12,6,13,22,0,0,35
/filetypes/rflw/,rflw,50.0,6,12,6,13,62,0,0,75
/filetypes/rfn/,rfn,50.0,6,12,6,13,26,0,0,39
/filetypes/rfo/,rfo,50.0,6,12,6,13,13,0,0,26
/filetypes/rfp/,rfp,50.0,6,12,6,13,58,0,0,71
/filetypes/rfq/,rfq,50.0,6,12,6,13,50,0,0,63
/filetypes/rft/,rft,50.0,6,12,6,13,25,0,0,38
/filetypes/rfu/,rfu,50.0,6,12,6,13,91,0,0,104
/filetypes/rfw/,rfw,50.0,6,12,6,13,44,0,0,57
/filetypes/rgd/,rgd,50.0,6,12,6,13,182,0,0,195
/filetypes/rgo/,rgo,50.0,6,12,6,13,33,0,0,46
/filetypes/rgp/,rgp,50.0,6,12,6,13,15,0,0,28
/filetypes/rgrid/,rgrid,50.0,6,12,6,13,120,0,0,133
/filetypes/rgs/,rgs,50.0,6,12,6,13,25,0,0,38
/filetypes/rgss2a/,rgss2a,50.0,6,12,6,13,39,0,0,52
/filetypes/rgss3a/,rgss3a,50.0,6,12,6,13,15,0,0,28
/filetypes/rgssad/,rgssad,50.0,6,12,6,13,39,0,0,52
/filetypes/rgt/,rgt,50.0,6,12,6,13,50,0,0,63
/filetypes/rhistory/,rhistory,50.0,6,12,6,13,30,0,0,43
/filetypes/rhr/,rhr,50.0,6,12,6,13,66,0,0,79
/filetypes/ric/,ric,50.0,6,12,6,13,34,0,0,47
/filetypes/ridl/,ridl,50.0,6,12,6,13,96,0,0,109
/filetypes/rig/,rig,50.0,6,12,6,13,6,0,0,19
/filetypes/rim/,rim,50.0,6,12,6,13,8,0,0,21
/filetypes/rise/,rise,50.0,6,12,6,13,50,0,0,63
/filetypes/rix/,rix,50.0,6,12,6,13,13,0,0,26
/filetypes/rkp/,rkp,50.0,6,12,6,13,44,0,0,57
/filetypes/rkt/,rkt,50.0,6,12,6,13,57,0,0,70
/filetypes/rl/,rl,50.0,6,12,6,13,32,0,0,45
/filetypes/rlf/,rlf,50.0,6,12,6,13,12,0,0,25
/filetypes/rli/,rli,50.0,6,12,6,13,31,0,0,44
/filetypes/rll/,rll,50.0,6,12,6,13,35,0,0,48
/filetypes/rls/,rls,50.0,6,12,6,13,8,0,0,21
/filetypes/rmbak/,rmbak,50.0,6,12,6,13,38,0,0,51
/filetypes/rmf/,rmf,50.0,6,12,6,13,51,0,0,64
/filetypes/rmgb/,rmgb,50.0,6,12,6,13,0,23,0,36
/filetypes/rmh/,rmh,50.0,6,12,6,13,30,0,0,43
/filetypes/rmi/,rmi,50.0,6,12,6,13,10,0,0,23
/filetypes/rmj/,rmj,50.0,6,12,6,13,21,0,0,34
/filetypes/rml/,rml,50.0,6,12,6,13,35,0,0,48
/filetypes/rmm/,rmm,50.0,6,12,6,13,18,0,0,31
/filetypes/rmp/,rmp,50.0,6,12,6,13,45,0,0,58
/filetypes/rmr/,rmr,50.0,6,12,6,13,21,0,0,34
/filetypes/rms/,rms,50.0,6,12,6,13,24,0,0,37
/filetypes/rmskin/,rmskin,50.0,6,12,6,13,72,0,0,85
/filetypes/rmt/,rmt,50.0,6,12,6,13,20,0,0,33
/filetypes/rmuf/,rmuf,50.0,6,12,6,13,9,0,0,22
/filetypes/rmx/,rmx,50.0,6,12,6,13,9,0,0,22
/filetypes/rns/,rns,50.0,6,12,6,13,24,0,0,37
/filetypes/rnx/,rnx,50.0,6,12,6,13,11,0,0,24
/filetypes/roadtrip/,roadtrip,50.0,6,12,6,13,14,0,0,27
/filetypes/roca/,roca,50.0,6,12,6,13,62,0,0,75
/filetypes/rock/,rock,50.0,6,12,6,13,19,0,0,32
/filetypes/rod/,rod,50.0,6,12,6,13,25,0,0,38
/filetypes/rodl/,rodl,50.0,6,12,6,13,51,0,0,64
/filetypes/rodx/,rodx,50.0,6,12,6,13,50,0,0,63
/filetypes/rodz/,rodz,50.0,6,12,6,13,56,0,0,69
/filetypes/rofl/,rofl,50.0,6,12,6,13,67,0,0,80
/filetypes/rom/,rom,50.0,6,12,6,13,132,0,0,145
/filetypes/ros/,ros,50.0,6,12,6,13,27,0,0,40
/filetypes/rot/,rot,50.0,6,12,6,13,27,0,0,40
/filetypes/rotestresult/,rotestresult,50.0,6,12,6,13,18,0,0,31
/filetypes/rou/,rou,50.0,6,12,6,13,14,0,0,27
/filetypes/rox/,rox,50.0,6,12,6,13,74,0,0,87
/filetypes/roxio/,roxio,50.0,6,12,6,13,11,0,0,24
/filetypes/roz/,roz,50.0,6,12,6,13,40,0,0,53
/filetypes/rp/,rp,50.0,6,12,6,13,91,0,0,104
/filetypes/rp2/,rp2,50.0,6,12,6,13,43,0,0,56
/filetypes/rp9/,rp9,50.0,6,12,6,13,31,0,0,44
/filetypes/rpa/,rpa,50.0,6,12,6,13,30,0,0,43
/filetypes/rpb/,rpb,50.0,6,12,6,13,19,0,0,32
/filetypes/rpc/,rpc,50.0,6,12,6,13,89,0,0,102
/filetypes/rpe/,rpe,50.0,6,12,6,13,79,0,0,92
/filetypes/rpgmvm/,rpgmvm,50.0,6,12,6,13,90,0,0,103
/filetypes/rpgmvo/,rpgmvo,50.0,6,12,6,13,90,0,0,103
/filetypes/rpgmvp/,rpgmvp,50.0,6,12,6,13,64,0,0,77
/filetypes/rpgproject/,rpgproject,50.0,6,12,6,13,129,0,0,142
/filetypes/rpgsave/,rpgsave,50.0,6,12,6,13,36,0,0,49
/filetypes/rpi/,rpi,50.0,6,12,6,13,25,0,0,38
/filetypes/rplib/,rplib,50.0,6,12,6,13,62,0,0,75
/filetypes/rpln/,rpln,50.0,6,12,6,13,18,0,0,31
/filetypes/rpp/,rpp,50.0,6,12,6,13,17,0,0,30
/filetypes/rpprj/,rpprj,50.0,6,12,6,13,66,0,0,79
/filetypes/rpres/,rpres,50.0,6,12,6,13,78,0,0,91
/filetypes/rproj/,rproj,50.0,6,12,6,13,77,0,0,90
/filetypes/rpt/,rpt,50.0,6,12,6,13,16,0,0,29
/filetypes/rptr/,rptr,50.0,6,12,6,13,8,0,0,21
/filetypes/rpv/,rpv,50.0,6,12,6,13,85,0,0,98
/filetypes/rpx/,rpx,50.0,6,12,6,13,60,0,0,73
/filetypes/rpyb/,rpyb,50.0,6,12,6,13,10,0,0,23
/filetypes/rpyc/,rpyc,50.0,6,12,6,13,109,0,0,122
/filetypes/rra/,rra,50.0,6,12,6,13,38,0,0,51
/filetypes/rrd/,rrd,50.0,6,12,6,13,17,0,0,30
/filetypes/rri/,rri,50.0,6,12,6,13,44,0,0,57
/filetypes/rsa/,rsa,50.0,6,12,6,13,28,0,0,41
/filetypes/rsdf/,rsdf,50.0,6,12,6,13,24,0,0,37
/filetypes/rsg/,rsg,50.0,6,12,6,13,53,0,0,66
/filetypes/rso/,rso,50.0,6,12,6,13,11,0,0,24
/filetypes/rsp/,rsp,50.0,6,12,6,13,39,0,0,52
/filetypes/rsx/,rsx,50.0,6,12,6,13,8,0,0,21
/filetypes/rta/,rta,50.0,6,12,6,13,20,0,0,33
/filetypes/rtc/,rtc,50.0,6,12,6,13,66,0,0,79
/filetypes/rtl/,rtl,50.0,6,12,6,13,98,0,0,111
/filetypes/rtm/,rtm,50.0,6,12,6,13,45,0,0,58
/filetypes/rton/,rton,50.0,6,12,6,13,0,137,0,150
/filetypes/rtp/,rtp,50.0,6,12,6,13,31,0,0,44
/filetypes/rts/,rts,50.0,6,12,6,13,13,0,0,26
/filetypes/rtstn/,rtstn,50.0,6,12,6,13,12,0,0,25
/filetypes/rttex/,rttex,50.0,6,12,6,13,21,0,0,34
/filetypes/rtttl/,rtttl,50.0,6,12,6,13,78,0,0,91
/filetypes/rtwsh/,rtwsh,50.0,6,12,6,13,27,0,0,40
/filetypes/rtx/,rtx,50.0,6,12,6,13,7,0,0,20
/filetypes/ru/,ru,50.0,6,12,6,13,61,0,0,74
/filetypes/ruel/,ruel,50.0,6,12,6,13,49,0,0,62
/filetypes/ruf/,ruf,50.0,6,12,6,13,36,0,0,49
/filetypes/rul/,rul,50.0,6,12,6,13,33,0,0,46
/filetypes/ruleset/,ruleset,50.0,6,12,6,13,43,0,0,56
/filetypes/rum/,rum,50.0,6,12,6,13,18,0,0,31
/filetypes/run/,run,50.0,6,12,6,13,0,85,0,98
/filetypes/rupaf/,rupaf,50.0,6,12,6,13,72,0,0,85
/filetypes/rvdata/,rvdata,50.0,6,12,6,13,40,0,0,53
/filetypes/rvdata2/,rvdata2,50.0,6,12,6,13,33,0,0,46
/filetypes/rvf/,rvf,50.0,6,12,6,13,103,0,0,116
/filetypes/rvg/,rvg,50.0,6,12,6,13,39,0,0,52
/filetypes/rvl/,rvl,50.0,6,12,6,13,80,0,0,93
/filetypes/rvp/,rvp,50.0,6,12,6,13,105,0,0,118
/filetypes/rvproj2/,rvproj2,50.0,6,12,6,13,63,0,0,76
/filetypes/rvx/,rvx,50.0,6,12,6,13,9,0,0,22
/filetypes/rw3/,rw3,50.0,6,12,6,13,18,0,0,31
/filetypes/rwlibrary/,rwlibrary,50.0,6,12,6,13,62,0,0,75
/filetypes/rwplugin/,rwplugin,50.0,6,12,6,13,10,0,0,23
/filetypes/rws/,rws,50.0,6,12,6,13,70,0,0,83
/filetypes/rwsnippet/,rwsnippet,50.0,6,12,6,13,8,0,0,21
/filetypes/rwt/,rwt,50.0,6,12,6,13,71,0,0,84
/filetypes/rwz/,rwz,50.0,6,12,6,13,87,0,0,100
/filetypes/rxe/,rxe,50.0,6,12,6,13,24,0,0,37
/filetypes/rzk/,rzk,50.0,6,12,6,13,10,0,0,23
/filetypes/rzn/,rzn,50.0,6,12,6,13,7,0,0,20
/filetypes/rzx/,rzx,50.0,6,12,6,13,10,0,0,23
/filetypes/s/,s,50.0,6,12,6,13,48,0,0,61
/filetypes/s09/,s09,50.0,6,12,6,13,98,0,0,111
/filetypes/s10/,s10,50.0,6,12,6,13,50,0,0,63
/filetypes/s16/,s16,50.0,6,12,6,13,91,0,0,104
/filetypes/s19/,s19,50.0,6,12,6,13,38,0,0,51
/filetypes/s2a/,s2a,50.0,6,12,6,13,54,0,0,67
/filetypes/s2arr/,s2arr,50.0,6,12,6,13,39,0,0,52
/filetypes/s2m/,s2m,50.0,6,12,6,13,14,0,0,27
/filetypes/s2mh/,s2mh,50.0,6,12,6,13,34,0,0,47
/filetypes/s2ml/,s2ml,50.0,6,12,6,13,51,0,0,64
/filetypes/s2mv/,s2mv,50.0,6,12,6,13,61,0,0,74
/filetypes/s2qh/,s2qh,50.0,6,12,6,13,33,0,0,46
/filetypes/s2ql/,s2ql,50.0,6,12,6,13,49,0,0,62
/filetypes/s2z/,s2z,50.0,6,12,6,13,18,0,0,31
/filetypes/s3g/,s3g,50.0,6,12,6,13,76,0,0,89
/filetypes/s3m/,s3m,50.0,6,12,6,13,30,0,0,43
/filetypes/s3s/,s3s,50.0,6,12,6,13,26,0,0,39
/filetypes/s3z/,s3z,50.0,6,12,6,13,20,0,0,33
/filetypes/s4m/,s4m,50.0,6,12,6,13,7,0,0,20
/filetypes/s5x/,s5x,50.0,6,12,6,13,18,0,0,31
/filetypes/s85/,s85,50.0,6,12,6,13,13,0,0,26
/filetypes/sabl/,sabl,50.0,6,12,6,13,64,0,0,77
/filetypes/sad/,sad,50.0,6,12,6,13,9,0,0,22
/filetypes/safenotebackup/,safenotebackup,50.0,6,12,6,13,88,0,0,101
/filetypes/sah/,sah,50.0,6,12,6,13,28,0,0,41
/filetypes/sam/,sam,50.0,6,12,6,13,79,0,0,92
/filetypes/sam07/,sam07,50.0,6,12,6,13,15,0,0,28
/filetypes/samp/,samp,50.0,6,12,6,13,57,0,0,70
/filetypes/sample/,sample,50.0,6,12,6,13,15,0,0,28
/filetypes/san/,san,50.0,6,12,6,13,42,0,0,55
/filetypes/sap/,sap,50.0,6,12,6,13,99,0,0,112
/filetypes/sarc/,sarc,50.0,6,12,6,13,46,0,0,59
/filetypes/sasbx/,sasbx,50.0,6,12,6,13,104,0,0,117
/filetypes/save/,save,50.0,6,12,6,13,13,0,0,26
/filetypes/saveddeck/,saveddeck,50.0,6,12,6,13,22,0,0,35
/filetypes/savedsearch/,savedsearch,50.0,6,12,6,13,39,0,0,52
/filetypes/saver/,saver,50.0,6,12,6,13,48,0,0,61
/filetypes/sb/,sb,50.0,6,12,6,13,105,0,0,118
/filetypes/sbb/,sbb,50.0,6,12,6,13,27,0,0,40
/filetypes/sbc/,sbc,50.0,6,12,6,13,108,0,0,121
/filetypes/sbd/,sbd,50.0,6,12,6,13,11,0,0,24
/filetypes/sbf/,sbf,50.0,6,12,6,13,42,0,0,55
/filetypes/sbg/,sbg,50.0,6,12,6,13,22,0,0,35
/filetypes/sbgf/,sbgf,50.0,6,12,6,13,41,0,0,54
/filetypes/sbk/,sbk,50.0,6,12,6,13,22,0,0,35
/filetypes/sbm/,sbm,50.0,6,12,6,13,56,0,0,69
/filetypes/sbn/,sbn,50.0,6,12,6,13,37,0,0,50
/filetypes/sbp/,sbp,50.0,6,12,6,13,67,0,0,80
/filetypes/sbs/,sbs,50.0,6,12,6,13,87,0,0,100
/filetypes/sbsar/,sbsar,50.0,6,12,6,13,174,0,0,187
/filetypes/sbt/,sbt,50.0,6,12,6,13,13,0,0,26
/filetypes/sbu/,sbu,50.0,6,12,6,13,87,0,0,100
/filetypes/sbw/,sbw,50.0,6,12,6,13,62,0,0,75
/filetypes/sbx/,sbx,50.0,6,12,6,13,144,0,0,157
/filetypes/sbz/,sbz,50.0,6,12,6,13,52,0,0,65
/filetypes/sc2/,sc2,50.0,6,12,6,13,54,0,0,67
/filetypes/sc2archive/,sc2archive,50.0,6,12,6,13,25,0,0,38
/filetypes/sc2assets/,sc2assets,50.0,6,12,6,13,131,0,0,144
/filetypes/sc2bank/,sc2bank,50.0,6,12,6,13,105,0,0,118
/filetypes/sc2data/,sc2data,50.0,6,12,6,13,40,0,0,53
/filetypes/sc2locale/,sc2locale,50.0,6,12,6,13,30,0,0,43
/filetypes/sc2ma/,sc2ma,50.0,6,12,6,13,76,0,0,89
/filetypes/sc2map/,sc2map,50.0,6,12,6,13,256,0,0,269
/filetypes/sc2mod/,sc2mod,50.0,6,12,6,13,66,0,0,79
/filetypes/sc2replay/,sc2replay,50.0,6,12,6,13,307,0,0,320
/filetypes/sc2save/,sc2save,50.0,6,12,6,13,78,0,0,91
/filetypes/sc3/,sc3,50.0,6,12,6,13,43,0,0,56
/filetypes/sc4/,sc4,50.0,6,12,6,13,47,0,0,60
/filetypes/sc45/,sc45,50.0,6,12,6,13,63,0,0,76
/filetypes/sc4desc/,sc4desc,50.0,6,12,6,13,49,0,0,62
/filetypes/sc4lot/,sc4lot,50.0,6,12,6,13,75,0,0,88
/filetypes/sc4model/,sc4model,50.0,6,12,6,13,63,0,0,76
/filetypes/sc6/,sc6,50.0,6,12,6,13,17,0,0,30
/filetypes/sca/,sca,50.0,6,12,6,13,39,0,0,52
/filetypes/scacfg/,scacfg,50.0,6,12,6,13,15,0,0,28
/filetypes/scala/,scala,50.0,6,12,6,13,76,0,0,89
/filetypes/scar/,scar,50.0,6,12,6,13,57,0,0,70
/filetypes/scb/,scb,50.0,6,12,6,13,144,0,0,157
/filetypes/scd/,scd,50.0,6,12,6,13,40,0,0,53
/filetypes/scdoc/,scdoc,50.0,6,12,6,13,44,0,0,57
/filetypes/sce/,sce,50.0,6,12,6,13,63,0,0,76
/filetypes/scexcludb/,scexcludb,50.0,6,12,6,13,37,0,0,50
/filetypes/scf/,scf,50.0,6,12,6,13,0,19,0,32
/filetypes/scg/,scg,50.0,6,12,6,13,57,0,0,70
/filetypes/scgc/,scgc,50.0,6,12,6,13,77,0,0,90
/filetypes/scgp/,scgp,50.0,6,12,6,13,117,0,0,130
/filetypes/scgs/,scgs,50.0,6,12,6,13,56,0,0,69
/filetypes/sch/,sch,50.0,6,12,6,13,42,0,0,55
/filetypes/schemas/,schemas,50.0,6,12,6,13,68,0,0,81
/filetypes/sci/,sci,50.0,6,12,6,13,68,0,0,81
/filetypes/scl/,scl,50.0,6,12,6,13,105,0,0,118
/filetypes/sclvl/,sclvl,50.0,6,12,6,13,15,0,0,28
/filetypes/scm/,scm,50.0,6,12,6,13,46,0,0,59
/filetypes/scml/,scml,50.0,6,12,6,13,213,0,0,226
/filetypes/scn/,scn,50.0,6,12,6,13,11,0,0,24
/filetypes/scn0/,scn0,50.0,6,12,6,13,20,0,0,33
/filetypes/sco/,sco,50.0,6,12,6,13,41,0,0,54
/filetypes/sconf/,sconf,50.0,6,12,6,13,72,0,0,85
/filetypes/scpcfg/,scpcfg,50.0,6,12,6,13,15,0,0,28
/filetypes/scpresets/,scpresets,50.0,6,12,6,13,88,0,0,101
/filetypes/scpt/,scpt,50.0,6,12,6,13,100,0,0,113
/filetypes/scptd/,scptd,50.0,6,12,6,13,97,0,0,110
/filetypes/screenflow/,screenflow,50.0,6,12,6,13,24,0,0,37
/filetypes/screstorelog/,screstorelog,50.0,6,12,6,13,22,0,0,35
/filetypes/scresults/,scresults,50.0,6,12,6,13,66,0,0,79
/filetypes/scribe/,scribe,50.0,6,12,6,13,73,0,0,86
/filetypes/script/,script,50.0,6,12,6,13,47,0,0,60
/filetypes/scriptsuite/,scriptsuite,50.0,6,12,6,13,67,0,0,80
/filetypes/scriptterminology/,scriptterminology,50.0,6,12,6,13,56,0,0,69
/filetypes/scriv/,scriv,50.0,6,12,6,13,32,0,0,45
/filetypes/scrivx/,scrivx,50.0,6,12,6,13,27,0,0,40
/filetypes/scs/,scs,50.0,6,12,6,13,47,0,0,60
/filetypes/scs11/,scs11,50.0,6,12,6,13,84,0,0,97
